# GRID
# fP fPz phi
# -2.0 2.0 101 -2.0 2.0 101 0.0 0.0 1
# fP fBz phi RH
-0.6399999999999999 1.48 0.0 4.8504000000000005
-0.6399999999999999 1.52 0.0 4.845599999999999
-0.6399999999999999 1.56 0.0 4.8408
-0.6399999999999999 1.6 0.0 4.835999999999999
-0.6399999999999999 1.6400000000000001 0.0 4.831200000000001
-0.6399999999999999 1.6800000000000002 0.0 4.826400000000001
-0.6399999999999999 1.7200000000000002 0.0 4.8216
-0.6399999999999999 1.7600000000000002 0.0 4.816800000000001
-0.6399999999999999 1.8000000000000003 0.0 4.812
-0.6399999999999999 1.8399999999999999 0.0 4.807200000000001
-0.6399999999999999 1.88 0.0 4.8024000000000004
-0.6399999999999999 1.92 0.0 4.7976
-0.6399999999999999 1.96 0.0 4.7928
-0.6399999999999999 2.0 0.0 4.788
-0.5999999999999999 -2.0 0.0 5.500000000000001
-0.5999999999999999 -1.96 0.0 5.4952000000000005
-0.5999999999999999 -1.92 0.0 5.490400000000001
-0.5999999999999999 -1.88 0.0 5.4856
-0.5999999999999999 -1.84 0.0 5.4808
-0.5999999999999999 -1.8 0.0 5.476
-0.5999999999999999 -1.76 0.0 5.471200000000001
-0.5999999999999999 -1.72 0.0 5.466400000000001
-0.5999999999999999 -1.68 0.0 5.461600000000001
-0.5999999999999999 -1.6400000000000001 0.0 5.4568
-0.5999999999999999 -1.6 0.0 5.452
-0.5999999999999999 -1.56 0.0 5.447200000000001
-0.5999999999999999 -1.52 0.0 5.442400000000001
-0.5999999999999999 -1.48 0.0 5.437600000000001
-0.5999999999999999 -1.44 0.0 5.4328
-0.5999999999999999 -1.4 0.0 5.428000000000001
-0.5999999999999999 -1.3599999999999999 0.0 5.4232000000000005
-0.5999999999999999 -1.3199999999999998 0.0 5.418400000000001
-0.5999999999999999 -1.28 0.0 5.413600000000001
-0.5999999999999999 -1.24 0.0 5.408800000000001
-0.5999999999999999 -1.2 0.0 5.404000000000001
-0.5999999999999999 -1.1600000000000001 0.0 5.3992
-0.5999999999999999 -1.12 0.0 5.394400000000001
-0.5999999999999999 -1.08 0.0 5.3896000000000015
-0.5999999999999999 -1.04 0.0 5.384800000000001
-0.5999999999999999 -1.0 0.0 5.380000000000001
-0.5999999999999999 -0.96 0.0 5.3752
-0.5999999999999999 -0.9199999999999999 0.0 5.3704
-0.5999999999999999 -0.8799999999999999 0.0 5.365600000000001
-0.5999999999999999 -0.8400000000000001 0.0 5.3608
-0.5999999999999999 -0.8 0.0 5.356000000000001
-0.5999999999999999 -0.76 0.0 5.3512
-0.5999999999999999 -0.72 0.0 5.346400000000001
-0.5999999999999999 -0.6799999999999999 0.0 5.341600000000001
-0.5999999999999999 -0.6399999999999999 0.0 5.336800000000001
-0.5999999999999999 -0.5999999999999999 0.0 5.332000000000001
-0.5999999999999999 -0.56 0.0 5.327200000000001
-0.5999999999999999 -0.52 0.0 5.322400000000001
-0.5999999999999999 -0.48 0.0 5.3176000000000005
-0.5999999999999999 -0.43999999999999995 0.0 5.3128
-0.5999999999999999 -0.3999999999999999 0.0 5.308
-0.5999999999999999 -0.3599999999999999 0.0 5.303200000000001
-0.5999999999999999 -0.32000000000000006 0.0 5.298400000000001
-0.5999999999999999 -0.28 0.0 5.293600000000001
-0.5999999999999999 -0.24 0.0 5.2888
-0.5999999999999999 -0.19999999999999996 0.0 5.284000000000001
-0.5999999999999999 -0.15999999999999992 0.0 5.2792
-0.5999999999999999 -0.11999999999999988 0.0 5.274400000000001
-0.5999999999999999 -0.08000000000000007 0.0 5.2696000000000005
-0.5999999999999999 -0.040000000000000036 0.0 5.264800000000001
-0.5999999999999999 0.0 0.0 5.260000000000001
-0.5999999999999999 0.040000000000000036 0.0 5.2552
-0.5999999999999999 0.08000000000000007 0.0 5.250400000000001
-0.5999999999999999 0.1200000000000001 0.0 5.245600000000001
-0.5999999999999999 0.16000000000000014 0.0 5.240800000000001
-0.5999999999999999 0.20000000000000018 0.0 5.236000000000001
-0.5999999999999999 0.2400000000000002 0.0 5.2312
-0.5999999999999999 0.28000000000000025 0.0 5.2264
-0.5999999999999999 0.31999999999999984 0.0 5.2216000000000005
-0.5999999999999999 0.3599999999999999 0.0 5.216800000000001
-0.5999999999999999 0.3999999999999999 0.0 5.2120000000000015
-0.5999999999999999 0.43999999999999995 0.0 5.2072
-0.5999999999999999 0.48 0.0 5.202400000000001
-0.5999999999999999 0.52 0.0 5.1976
-0.5999999999999999 0.56 0.0 5.1928
-0.5999999999999999 0.6000000000000001 0.0 5.188000000000001
-0.5999999999999999 0.6400000000000001 0.0 5.183200000000001
-0.5999999999999999 0.6800000000000002 0.0 5.178400000000001
-0.5999999999999999 0.7200000000000002 0.0 5.1736
-0.5999999999999999 0.7600000000000002 0.0 5.168800000000001
-0.5999999999999999 0.8000000000000003 0.0 5.1640000000000015
-0.5999999999999999 0.8399999999999999 0.0 5.159200000000001
-0.5999999999999999 0.8799999999999999 0.0 5.154400000000001
-0.5999999999999999 0.9199999999999999 0.0 5.149600000000001
-0.5999999999999999 0.96 0.0 5.144800000000001
-0.5999999999999999 1.0 0.0 5.140000000000001
-0.5999999999999999 1.04 0.0 5.1352
-0.5999999999999999 1.08 0.0 5.1304
-0.5999999999999999 1.12 0.0 5.1256
-0.5999999999999999 1.1600000000000001 0.0 5.1208
-0.5999999999999999 1.2000000000000002 0.0 5.116
-0.5999999999999999 1.2400000000000002 0.0 5.111200000000001
-0.5999999999999999 1.2800000000000002 0.0 5.106400000000001
-0.5999999999999999 1.3200000000000003 0.0 5.101600000000001
-0.5999999999999999 1.3599999999999999 0.0 5.096800000000001
-0.5999999999999999 1.4 0.0 5.0920000000000005
-0.5999999999999999 1.44 0.0 5.087200000000001
-0.5999999999999999 1.48 0.0 5.082400000000001
-0.5999999999999999 1.52 0.0 5.0776
-0.5999999999999999 1.56 0.0 5.0728
-0.5999999999999999 1.6 0.0 5.068
-0.5999999999999999 1.6400000000000001 0.0 5.063200000000002
-0.5999999999999999 1.6800000000000002 0.0 5.058400000000002
-0.5999999999999999 1.7200000000000002 0.0 5.053600000000001
-0.5999999999999999 1.7600000000000002 0.0 5.048800000000001
-0.5999999999999999 1.8000000000000003 0.0 5.0440000000000005
-0.5999999999999999 1.8399999999999999 0.0 5.039200000000001
-0.5999999999999999 1.88 0.0 5.0344000000000015
-0.5999999999999999 1.92 0.0 5.0296
-0.5999999999999999 1.96 0.0 5.024800000000001
-0.5999999999999999 2.0 0.0 5.0200000000000005
-0.56 -2.0 0.0 5.732
-0.56 -1.96 0.0 5.7272
-0.56 -1.92 0.0 5.7224
-0.56 -1.88 0.0 5.717599999999999
-0.56 -1.84 0.0 5.7128
-0.56 -1.8 0.0 5.707999999999999
-0.56 -1.76 0.0 5.703200000000001
-0.56 -1.72 0.0 5.6984
-0.56 -1.68 0.0 5.6936
-0.56 -1.6400000000000001 0.0 5.6888
-0.56 -1.6 0.0 5.683999999999999
-0.56 -1.56 0.0 5.679200000000001
-0.56 -1.52 0.0 5.6744
-0.56 -1.48 0.0 5.6696
-0.56 -1.44 0.0 5.6648
-0.56 -1.4 0.0 5.66
-0.56 -1.3599999999999999 0.0 5.6552
-0.56 -1.3199999999999998 0.0 5.6504
-0.56 -1.28 0.0 5.6456
-0.56 -1.24 0.0 5.6408000000000005
-0.56 -1.2 0.0 5.636
-0.56 -1.1600000000000001 0.0 5.6312
-0.56 -1.12 0.0 5.6264
-0.56 -1.08 0.0 5.621600000000001
-0.56 -1.04 0.0 5.6168000000000005
-0.56 -1.0 0.0 5.612
-0.56 -0.96 0.0 5.6072
-0.56 -0.9199999999999999 0.0 5.602399999999999
-0.56 -0.8799999999999999 0.0 5.5976
-0.56 -0.8400000000000001 0.0 5.5927999999999995
-0.56 -0.8 0.0 5.588
-0.56 -0.76 0.0 5.5832
-0.56 -0.72 0.0 5.5784
-0.56 -0.6799999999999999 0.0 5.5736
-0.56 -0.6399999999999999 0.0 5.5688
-0.56 -0.5999999999999999 0.0 5.564
-0.56 -0.56 0.0 5.559200000000001
-0.56 -0.52 0.0 5.5544
-0.56 -0.48 0.0 5.5496
-0.56 -0.43999999999999995 0.0 5.5447999999999995
-0.56 -0.3999999999999999 0.0 5.539999999999999
-0.56 -0.3599999999999999 0.0 5.535200000000001
-0.56 -0.32000000000000006 0.0 5.5304
-0.56 -0.28 0.0 5.525600000000001
-0.56 -0.24 0.0 5.5207999999999995
-0.56 -0.19999999999999996 0.0 5.516
-0.56 -0.15999999999999992 0.0 5.5112
-0.56 -0.11999999999999988 0.0 5.5064
-0.56 -0.08000000000000007 0.0 5.5016
-0.56 -0.040000000000000036 0.0 5.4968
-0.56 0.0 0.0 5.492
-0.56 0.040000000000000036 0.0 5.4872
-0.56 0.08000000000000007 0.0 5.4824
-0.56 0.1200000000000001 0.0 5.477600000000001
-0.56 0.16000000000000014 0.0 5.4728
-0.56 0.20000000000000018 0.0 5.468
-0.56 0.2400000000000002 0.0 5.4632
-0.56 0.28000000000000025 0.0 5.458399999999999
-0.56 0.31999999999999984 0.0 5.4536
-0.56 0.3599999999999999 0.0 5.4488
-0.56 0.3999999999999999 0.0 5.444000000000001
-0.56 0.43999999999999995 0.0 5.4392
-0.56 0.48 0.0 5.4344
-0.56 0.52 0.0 5.4296
-0.56 0.56 0.0 5.424799999999999
-0.56 0.6000000000000001 0.0 5.42
-0.56 0.6400000000000001 0.0 5.4152
-0.56 0.6800000000000002 0.0 5.410399999999999
-0.56 0.7200000000000002 0.0 5.405600000000001
-0.56 0.7600000000000002 0.0 5.4008
-0.56 0.8000000000000003 0.0 5.396000000000001
-0.56 0.8399999999999999 0.0 5.3912
-0.56 0.8799999999999999 0.0 5.3864
-0.56 0.9199999999999999 0.0 5.381600000000001
-0.56 0.96 0.0 5.3768
-0.56 1.0 0.0 5.372
-0.56 1.04 0.0 5.3671999999999995
-0.56 1.08 0.0 5.362399999999999
-0.56 1.12 0.0 5.3576
-0.56 1.1600000000000001 0.0 5.352799999999999
-0.56 1.2000000000000002 0.0 5.348000000000001
-0.56 1.2400000000000002 0.0 5.3432
-0.56 1.2800000000000002 0.0 5.3384
-0.56 1.3200000000000003 0.0 5.333600000000001
-0.56 1.3599999999999999 0.0 5.3288
-0.56 1.4 0.0 5.324
-0.56 1.44 0.0 5.3192
-0.56 1.48 0.0 5.3144
-0.56 1.52 0.0 5.3096
-0.56 1.56 0.0 5.304799999999999
-0.56 1.6 0.0 5.299999999999999
-0.56 1.6400000000000001 0.0 5.2951999999999995
-0.56 1.6800000000000002 0.0 5.290399999999999
-0.56 1.7200000000000002 0.0 5.2856000000000005
-0.56 1.7600000000000002 0.0 5.2808
-0.56 1.8000000000000003 0.0 5.276
-0.56 1.8399999999999999 0.0 5.2712
-0.56 1.88 0.0 5.266400000000001
-0.56 1.92 0.0 5.2616
-0.56 1.96 0.0 5.2568
-0.56 2.0 0.0 5.252
-0.52 -2.0 0.0 5.964
-0.52 -1.96 0.0 5.9592
-0.52 -1.92 0.0 5.9544
-0.52 -1.88 0.0 5.949599999999999
-0.52 -1.84 0.0 5.944799999999999
-0.52 -1.8 0.0 5.94
-0.52 -1.76 0.0 5.9352
-0.52 -1.72 0.0 5.9304
-0.52 -1.68 0.0 5.925599999999999
-0.52 -1.6400000000000001 0.0 5.9208
-0.52 -1.6 0.0 5.9159999999999995
-0.52 -1.56 0.0 5.911199999999999
-0.52 -1.52 0.0 5.9064
-0.52 -1.48 0.0 5.9016
-0.52 -1.44 0.0 5.8968
-0.52 -1.4 0.0 5.8919999999999995
-0.52 -1.3599999999999999 0.0 5.8872
-0.52 -1.3199999999999998 0.0 5.8824000000000005
-0.52 -1.28 0.0 5.8776
-0.52 -1.24 0.0 5.8728
-0.52 -1.2 0.0 5.867999999999999
-0.52 -1.1600000000000001 0.0 5.8632
-0.52 -1.12 0.0 5.8584
-0.52 -1.08 0.0 5.853599999999999
-0.52 -1.04 0.0 5.8488
-0.52 -1.0 0.0 5.843999999999999
-0.52 -0.96 0.0 5.8392
-0.52 -0.9199999999999999 0.0 5.8344
-0.52 -0.8799999999999999 0.0 5.8296
-0.52 -0.8400000000000001 0.0 5.8248
-0.52 -0.8 0.0 5.82
-0.52 -0.76 0.0 5.8152
-0.52 -0.72 0.0 5.8104
-0.52 -0.6799999999999999 0.0 5.8056
-0.52 -0.6399999999999999 0.0 5.800799999999999
-0.52 -0.5999999999999999 0.0 5.796
-0.52 -0.56 0.0 5.7912
-0.52 -0.52 0.0 5.7864
-0.52 -0.48 0.0 5.781599999999999
-0.52 -0.43999999999999995 0.0 5.7768
-0.52 -0.3999999999999999 0.0 5.771999999999999
-0.52 -0.3599999999999999 0.0 5.7672
-0.52 -0.32000000000000006 0.0 5.7623999999999995
-0.52 -0.28 0.0 5.7576
-0.52 -0.24 0.0 5.7528
-0.52 -0.19999999999999996 0.0 5.747999999999999
-0.52 -0.15999999999999992 0.0 5.7432
-0.52 -0.11999999999999988 0.0 5.7384
-0.52 -0.08000000000000007 0.0 5.7336
-0.52 -0.040000000000000036 0.0 5.7288
-0.52 0.0 0.0 5.724
-0.52 0.040000000000000036 0.0 5.719199999999999
-0.52 0.08000000000000007 0.0 5.7143999999999995
-0.52 0.1200000000000001 0.0 5.7096
-0.52 0.16000000000000014 0.0 5.7048000000000005
-0.52 0.20000000000000018 0.0 5.699999999999999
-0.52 0.2400000000000002 0.0 5.6952
-0.52 0.28000000000000025 0.0 5.6903999999999995
-0.52 0.31999999999999984 0.0 5.685599999999999
-0.52 0.3599999999999999 0.0 5.6808
-0.52 0.3999999999999999 0.0 5.675999999999999
-0.52 0.43999999999999995 0.0 5.671199999999999
-0.52 0.48 0.0 5.666399999999999
-0.52 0.52 0.0 5.6616
-0.52 0.56 0.0 5.6568000000000005
-0.52 0.6000000000000001 0.0 5.652
-0.52 0.6400000000000001 0.0 5.6472
-0.52 0.6800000000000002 0.0 5.6424
-0.52 0.7200000000000002 0.0 5.637599999999999
-0.52 0.7600000000000002 0.0 5.6328
-0.52 0.8000000000000003 0.0 5.627999999999999
-0.52 0.8399999999999999 0.0 5.6232
-0.52 0.8799999999999999 0.0 5.618399999999999
-0.52 0.9199999999999999 0.0 5.613599999999999
-0.52 0.96 0.0 5.608799999999999
-0.52 1.0 0.0 5.604000000000001
-0.52 1.04 0.0 5.599200000000001
-0.52 1.08 0.0 5.5944
-0.52 1.12 0.0 5.5896
-0.52 1.1600000000000001 0.0 5.5847999999999995
-0.52 1.2000000000000002 0.0 5.58
-0.52 1.2400000000000002 0.0 5.5752
-0.52 1.2800000000000002 0.0 5.570399999999999
-0.52 1.3200000000000003 0.0 5.565599999999999
-0.52 1.3599999999999999 0.0 5.5607999999999995
-0.52 1.4 0.0 5.555999999999999
-0.52 1.44 0.0 5.551200000000001
-0.52 1.48 0.0 5.5464
-0.52 1.52 0.0 5.541600000000001
-0.52 1.56 0.0 5.5368
-0.52 1.6 0.0 5.532
-0.52 1.6400000000000001 0.0 5.5272
-0.52 1.6800000000000002 0.0 5.522399999999999
-0.52 1.7200000000000002 0.0 5.5176
-0.52 1.7600000000000002 0.0 5.5127999999999995
-0.52 1.8000000000000003 0.0 5.507999999999999
-0.52 1.8399999999999999 0.0 5.5032
-0.52 1.88 0.0 5.498399999999999
-0.52 1.92 0.0 5.493599999999999
-0.52 1.96 0.0 5.488799999999999
-0.52 2.0 0.0 5.484
-0.48 -2.0 0.0 6.196
-0.48 -1.96 0.0 6.1912
-0.48 -1.92 0.0 6.1864
-0.48 -1.88 0.0 6.1815999999999995
-0.48 -1.84 0.0 6.1768
-0.48 -1.8 0.0 6.172
-0.48 -1.76 0.0 6.1672
-0.48 -1.72 0.0 6.1624
-0.48 -1.68 0.0 6.1575999999999995
-0.48 -1.6400000000000001 0.0 6.1528
-0.48 -1.6 0.0 6.148
-0.48 -1.56 0.0 6.1432
-0.48 -1.52 0.0 6.138400000000001
-0.48 -1.48 0.0 6.1335999999999995
-0.48 -1.44 0.0 6.1288
-0.48 -1.4 0.0 6.124
-0.48 -1.3599999999999999 0.0 6.119199999999999
-0.48 -1.3199999999999998 0.0 6.1144
-0.48 -1.28 0.0 6.1096
-0.48 -1.24 0.0 6.1048
-0.48 -1.2 0.0 6.1
-0.48 -1.1600000000000001 0.0 6.0952
-0.48 -1.12 0.0 6.0904
-0.48 -1.08 0.0 6.0856
-0.48 -1.04 0.0 6.0808
-0.48 -1.0 0.0 6.0760000000000005
-0.48 -0.96 0.0 6.0712
-0.48 -0.9199999999999999 0.0 6.0664
-0.48 -0.8799999999999999 0.0 6.061599999999999
-0.48 -0.8400000000000001 0.0 6.056799999999999
-0.48 -0.8 0.0 6.0520000000000005
-0.48 -0.76 0.0 6.0472
-0.48 -0.72 0.0 6.0424
-0.48 -0.6799999999999999 0.0 6.037599999999999
-0.48 -0.6399999999999999 0.0 6.0328
-0.48 -0.5999999999999999 0.0 6.0280000000000005
-0.48 -0.56 0.0 6.0232
-0.48 -0.52 0.0 6.0184
-0.48 -0.48 0.0 6.0136
-0.48 -0.43999999999999995 0.0 6.0088
-0.48 -0.3999999999999999 0.0 6.004
-0.48 -0.3599999999999999 0.0 5.9992
-0.48 -0.32000000000000006 0.0 5.994400000000001
-0.48 -0.28 0.0 5.9896
-0.48 -0.24 0.0 5.9848
-0.48 -0.19999999999999996 0.0 5.9799999999999995
-0.48 -0.15999999999999992 0.0 5.975199999999999
-0.48 -0.11999999999999988 0.0 5.9704
-0.48 -0.08000000000000007 0.0 5.9656
-0.48 -0.040000000000000036 0.0 5.960800000000001
-0.48 0.0 0.0 5.9559999999999995
-0.48 0.040000000000000036 0.0 5.9512
-0.48 0.08000000000000007 0.0 5.9464
-0.48 0.1200000000000001 0.0 5.941599999999999
-0.48 0.16000000000000014 0.0 5.9368
-0.48 0.20000000000000018 0.0 5.931999999999999
-0.48 0.2400000000000002 0.0 5.927200000000001
-0.48 0.28000000000000025 0.0 5.9224000000000006
-0.48 0.31999999999999984 0.0 5.9176
-0.48 0.3599999999999999 0.0 5.912800000000001
-0.48 0.3999999999999999 0.0 5.908
-0.48 0.43999999999999995 0.0 5.9032
-0.48 0.48 0.0 5.8984000000000005
-0.48 0.52 0.0 5.893599999999999
-0.48 0.56 0.0 5.8888
-0.48 0.6000000000000001 0.0 5.8839999999999995
-0.48 0.6400000000000001 0.0 5.879199999999999
-0.48 0.6800000000000002 0.0 5.874400000000001
-0.48 0.7200000000000002 0.0 5.8696
-0.48 0.7600000000000002 0.0 5.864800000000001
-0.48 0.8000000000000003 0.0 5.86
-0.48 0.8399999999999999 0.0 5.855200000000001
-0.48 0.8799999999999999 0.0 5.8504000000000005
-0.48 0.9199999999999999 0.0 5.8456
-0.48 0.96 0.0 5.8408
-0.48 1.0 0.0 5.836
-0.48 1.04 0.0 5.8312
-0.48 1.08 0.0 5.8264
-0.48 1.12 0.0 5.821599999999999
-0.48 1.1600000000000001 0.0 5.816799999999999
-0.48 1.2000000000000002 0.0 5.811999999999999
-0.48 1.2400000000000002 0.0 5.807200000000001
-0.48 1.2800000000000002 0.0 5.8024000000000004
-0.48 1.3200000000000003 0.0 5.7976
-0.48 1.3599999999999999 0.0 5.792800000000001
-0.48 1.4 0.0 5.788
-0.48 1.44 0.0 5.7832
-0.48 1.48 0.0 5.7783999999999995
-0.48 1.52 0.0 5.7736
-0.48 1.56 0.0 5.7688
-0.48 1.6 0.0 5.763999999999999
-0.48 1.6400000000000001 0.0 5.759200000000001
-0.48 1.6800000000000002 0.0 5.7544
-0.48 1.7200000000000002 0.0 5.749600000000001
-0.48 1.7600000000000002 0.0 5.744800000000001
-0.48 1.8000000000000003 0.0 5.74
-0.48 1.8399999999999999 0.0 5.735200000000001
-0.48 1.88 0.0 5.7304
-0.48 1.92 0.0 5.7256
-0.48 1.96 0.0 5.7208
-0.48 2.0 0.0 5.715999999999999
-0.43999999999999995 -2.0 0.0 6.428000000000001
-0.43999999999999995 -1.96 0.0 6.4232000000000005
-0.43999999999999995 -1.92 0.0 6.4184
-0.43999999999999995 -1.88 0.0 6.413600000000001
-0.43999999999999995 -1.84 0.0 6.4088
-0.43999999999999995 -1.8 0.0 6.404
-0.43999999999999995 -1.76 0.0 6.3992
-0.43999999999999995 -1.72 0.0 6.394400000000001
-0.43999999999999995 -1.68 0.0 6.389600000000001
-0.43999999999999995 -1.6400000000000001 0.0 6.3848
-0.43999999999999995 -1.6 0.0 6.380000000000001
-0.43999999999999995 -1.56 0.0 6.375200000000001
-0.43999999999999995 -1.52 0.0 6.370400000000001
-0.43999999999999995 -1.48 0.0 6.365600000000001
-0.43999999999999995 -1.44 0.0 6.3608
-0.43999999999999995 -1.4 0.0 6.356
-0.43999999999999995 -1.3599999999999999 0.0 6.3512
-0.43999999999999995 -1.3199999999999998 0.0 6.346400000000001
-0.43999999999999995 -1.28 0.0 6.341600000000001
-0.43999999999999995 -1.24 0.0 6.3368
-0.43999999999999995 -1.2 0.0 6.332000000000001
-0.43999999999999995 -1.1600000000000001 0.0 6.3272
-0.43999999999999995 -1.12 0.0 6.3224
-0.43999999999999995 -1.08 0.0 6.3176000000000005
-0.43999999999999995 -1.04 0.0 6.312800000000001
-0.43999999999999995 -1.0 0.0 6.308000000000001
-0.43999999999999995 -0.96 0.0 6.3032
-0.43999999999999995 -0.9199999999999999 0.0 6.298400000000001
-0.43999999999999995 -0.8799999999999999 0.0 6.2936
-0.43999999999999995 -0.8400000000000001 0.0 6.2888
-0.43999999999999995 -0.8 0.0 6.284000000000001
-0.43999999999999995 -0.76 0.0 6.279200000000001
-0.43999999999999995 -0.72 0.0 6.2744
-0.43999999999999995 -0.6799999999999999 0.0 6.2696000000000005
-0.43999999999999995 -0.6399999999999999 0.0 6.264800000000001
-0.43999999999999995 -0.5999999999999999 0.0 6.260000000000001
-0.43999999999999995 -0.56 0.0 6.255200000000001
-0.43999999999999995 -0.52 0.0 6.250400000000001
-0.43999999999999995 -0.48 0.0 6.2456000000000005
-0.43999999999999995 -0.43999999999999995 0.0 6.2408
-0.43999999999999995 -0.3999999999999999 0.0 6.236000000000001
-0.43999999999999995 -0.3599999999999999 0.0 6.2312
-0.43999999999999995 -0.32000000000000006 0.0 6.2264
-0.43999999999999995 -0.28 0.0 6.2216000000000005
-0.43999999999999995 -0.24 0.0 6.216800000000001
-0.43999999999999995 -0.19999999999999996 0.0 6.2120000000000015
-0.43999999999999995 -0.15999999999999992 0.0 6.207200000000001
-0.43999999999999995 -0.11999999999999988 0.0 6.202400000000001
-0.43999999999999995 -0.08000000000000007 0.0 6.197600000000001
-0.43999999999999995 -0.040000000000000036 0.0 6.192800000000001
-0.43999999999999995 0.0 0.0 6.188000000000001
-0.43999999999999995 0.040000000000000036 0.0 6.1832
-0.43999999999999995 0.08000000000000007 0.0 6.1784
-0.43999999999999995 0.1200000000000001 0.0 6.1736
-0.43999999999999995 0.16000000000000014 0.0 6.1688
-0.43999999999999995 0.20000000000000018 0.0 6.164
-0.43999999999999995 0.2400000000000002 0.0 6.159200000000001
-0.43999999999999995 0.28000000000000025 0.0 6.154400000000001
-0.43999999999999995 0.31999999999999984 0.0 6.149600000000001
-0.43999999999999995 0.3599999999999999 0.0 6.144800000000002
-0.43999999999999995 0.3999999999999999 0.0 6.140000000000001
-0.43999999999999995 0.43999999999999995 0.0 6.135200000000001
-0.43999999999999995 0.48 0.0 6.130400000000001
-0.43999999999999995 0.52 0.0 6.1256
-0.43999999999999995 0.56 0.0 6.1208
-0.43999999999999995 0.6000000000000001 0.0 6.116
-0.43999999999999995 0.6400000000000001 0.0 6.1112
-0.43999999999999995 0.6800000000000002 0.0 6.106400000000002
-0.43999999999999995 0.7200000000000002 0.0 6.101600000000001
-0.43999999999999995 0.7600000000000002 0.0 6.096800000000001
-0.43999999999999995 0.8000000000000003 0.0 6.0920000000000005
-0.43999999999999995 0.8399999999999999 0.0 6.087200000000001
-0.43999999999999995 0.8799999999999999 0.0 6.082400000000002
-0.43999999999999995 0.9199999999999999 0.0 6.0776
-0.43999999999999995 0.96 0.0 6.072800000000001
-0.43999999999999995 1.0 0.0 6.0680000000000005
-0.43999999999999995 1.04 0.0 6.0632
-0.43999999999999995 1.08 0.0 6.058400000000001
-0.43999999999999995 1.12 0.0 6.053599999999999
-0.43999999999999995 1.1600000000000001 0.0 6.0488
-0.43999999999999995 1.2000000000000002 0.0 6.044
-0.43999999999999995 1.2400000000000002 0.0 6.039200000000001
-0.43999999999999995 1.2800000000000002 0.0 6.0344000000000015
-0.43999999999999995 1.3200000000000003 0.0 6.0296
-0.43999999999999995 1.3599999999999999 0.0 6.024800000000001
-0.43999999999999995 1.4 0.0 6.020000000000001
-0.43999999999999995 1.44 0.0 6.015200000000001
-0.43999999999999995 1.48 0.0 6.010400000000001
-0.43999999999999995 1.52 0.0 6.0056
-0.43999999999999995 1.56 0.0 6.0008
-0.43999999999999995 1.6 0.0 5.996
-0.43999999999999995 1.6400000000000001 0.0 5.991200000000002
-0.43999999999999995 1.6800000000000002 0.0 5.9864000000000015
-0.43999999999999995 1.7200000000000002 0.0 5.981600000000001
-0.43999999999999995 1.7600000000000002 0.0 5.976800000000001
-0.43999999999999995 1.8000000000000003 0.0 5.972000000000001
-0.43999999999999995 1.8399999999999999 0.0 5.967200000000001
-0.43999999999999995 1.88 0.0 5.962400000000001
-0.43999999999999995 1.92 0.0 5.957600000000001
-0.43999999999999995 1.96 0.0 5.952800000000001
-0.43999999999999995 2.0 0.0 5.948
-0.3999999999999999 -2.0 0.0 6.66
-0.3999999999999999 -1.96 0.0 6.6552
-0.3999999999999999 -1.92 0.0 6.650399999999999
-0.3999999999999999 -1.88 0.0 6.6456
-0.3999999999999999 -1.84 0.0 6.6408
-0.3999999999999999 -1.8 0.0 6.635999999999999
-0.3999999999999999 -1.76 0.0 6.6312
-0.3999999999999999 -1.72 0.0 6.6264
-0.3999999999999999 -1.68 0.0 6.6216
-0.3999999999999999 -1.6400000000000001 0.0 6.6168
-0.3999999999999999 -1.6 0.0 6.612
-0.3999999999999999 -1.56 0.0 6.607200000000001
-0.3999999999999999 -1.52 0.0 6.6024
-0.3999999999999999 -1.48 0.0 6.5976
-0.3999999999999999 -1.44 0.0 6.5927999999999995
